encounter_time,male,female
1.5915191819131713,"sex: -1, alleles: 0.07","sex: 1, alleles: -1.23"
1.5927072730218401,"sex: -1, alleles: -0.94","sex: 1, alleles: -0.48"
1.5927351953318287,"sex: -1, alleles: 0.28","sex: 1, alleles: -0.84"
1.5938182238852934,"sex: -1, alleles: 1.01","sex: 1, alleles: 1.01"
1.5938651267417043,"sex: -1, alleles: -1.44","sex: 1, alleles: 0.3"
1.5940052501109114,"sex: -1, alleles: 1.37","sex: 1, alleles: 0.31"
1.5940353069385864,"sex: -1, alleles: -0.44","sex: 1, alleles: -0.66"
1.594667357482969,"sex: -1, alleles: -0.02","sex: 1, alleles: -0.75"
1.595390807536128,"sex: -1, alleles: -1.12","sex: 1, alleles: -0.68"
1.5960736839119134,"sex: -1, alleles: 0.59","sex: 1, alleles: -0.3"
1.5962718661148283,"sex: -1, alleles: -1.44","sex: 1, alleles: -0.73"
1.596723106605021,"sex: -1, alleles: 1.08","sex: 1, alleles: -0.36"
1.5974863609971517,"sex: -1, alleles: -0.61","sex: 1, alleles: 0.9"
1.5978233662906256,"sex: -1, alleles: -0.76","sex: 1, alleles: -0.05"
1.597928546327433,"sex: -1, alleles: 0.42","sex: 1, alleles: -0.09"
1.5989230808549253,"sex: -1, alleles: -0.15","sex: 1, alleles: 0.85"
1.5991263321164766,"sex: -1, alleles: 0.62","sex: 1, alleles: 0.7"
1.5998336198745877,"sex: -1, alleles: 0.36","sex: 1, alleles: 0.42"
1.6002798469531878,"sex: -1, alleles: -0.53","sex: 1, alleles: -0.79"
1.600364222515215,"sex: -1, alleles: 0.43","sex: 1, alleles: -0.3"
1.600422576652535,"sex: -1, alleles: 1.53","sex: 1, alleles: 0.4"
1.6013462477392206,"sex: -1, alleles: 1.09","sex: 1, alleles: 0.0"
1.6015928928767502,"sex: -1, alleles: -0.41","sex: 1, alleles: -0.4"
1.601850888918786,"sex: -1, alleles: -0.13","sex: 1, alleles: -1.1"
1.6022857095239718,"sex: -1, alleles: -0.25","sex: 1, alleles: 0.62"
1.602387639997359,"sex: -1, alleles: -0.56","sex: 1, alleles: -0.44"
1.6025821191818292,"sex: -1, alleles: 0.34","sex: 1, alleles: 0.18"
1.6036387548076065,"sex: -1, alleles: -1.44","sex: 1, alleles: 0.33"
1.6037430308303202,"sex: -1, alleles: 0.81","sex: 1, alleles: -0.87"
1.6045346605699655,"sex: -1, alleles: 0.49","sex: 1, alleles: 0.88"
1.6047244593039416,"sex: -1, alleles: 0.38","sex: 1, alleles: 1.2"
1.6051964159805912,"sex: -1, alleles: -0.64","sex: 1, alleles: 0.79"
1.6053747637911957,"sex: -1, alleles: 0.66","sex: 1, alleles: -0.68"
1.6065763330263587,"sex: -1, alleles: 0.1","sex: 1, alleles: -0.76"
1.606867633160868,"sex: -1, alleles: 1.08","sex: 1, alleles: 0.56"
1.6070228364245644,"sex: -1, alleles: 0.47","sex: 1, alleles: -0.07"
1.6074805689672187,"sex: -1, alleles: 0.32","sex: 1, alleles: 0.47"
1.6076211302543038,"sex: -1, alleles: -0.11","sex: 1, alleles: 0.49"
1.6077057905255692,"sex: -1, alleles: 0.77","sex: 1, alleles: 0.14"
1.6077237605719792,"sex: -1, alleles: 1.32","sex: 1, alleles: 0.99"
1.6082747814861476,"sex: -1, alleles: 0.02","sex: 1, alleles: -1.05"
1.6093417869157147,"sex: -1, alleles: 0.48","sex: 1, alleles: 0.42"
1.6098530588986306,"sex: -1, alleles: 0.85","sex: 1, alleles: 0.42"
1.6108176090706863,"sex: -1, alleles: -0.1","sex: 1, alleles: 1.07"
1.6114079020410008,"sex: -1, alleles: -0.1","sex: 1, alleles: -0.71"
1.611946405759659,"sex: -1, alleles: -0.23","sex: 1, alleles: -0.68"
1.6122314980866705,"sex: -1, alleles: 0.12","sex: 1, alleles: 1.24"
1.613010749054697,"sex: -1, alleles: 1.11","sex: 1, alleles: -0.07"
1.613453702737953,"sex: -1, alleles: -0.13","sex: 1, alleles: 0.68"
1.6139622339243807,"sex: -1, alleles: 0.18","sex: 1, alleles: -0.42"
1.6140686209314636,"sex: -1, alleles: 1.43","sex: 1, alleles: 0.99"
1.6143685175567515,"sex: -1, alleles: -0.65","sex: 1, alleles: 0.18"
1.614459755923518,"sex: -1, alleles: 0.95","sex: 1, alleles: -0.21"
1.6144617853712284,"sex: -1, alleles: 0.03","sex: 1, alleles: -0.99"
1.6145813901397879,"sex: -1, alleles: -0.31","sex: 1, alleles: 0.62"
1.615001722512034,"sex: -1, alleles: -0.39","sex: 1, alleles: -0.39"
1.615053100918496,"sex: -1, alleles: 0.24","sex: 1, alleles: -0.85"
1.6150714282569119,"sex: -1, alleles: -0.16","sex: 1, alleles: 0.64"
1.6151490717352983,"sex: -1, alleles: 0.9","sex: 1, alleles: 0.1"
1.6166318585140562,"sex: -1, alleles: 0.08","sex: 1, alleles: -0.9"
1.6170618053141084,"sex: -1, alleles: 0.88","sex: 1, alleles: -0.67"
1.6171688358558705,"sex: -1, alleles: -0.2","sex: 1, alleles: 0.13"
1.6178026029151074,"sex: -1, alleles: 0.23","sex: 1, alleles: 0.48"
1.6181873239242177,"sex: -1, alleles: -0.1","sex: 1, alleles: -0.15"
1.6188554489084364,"sex: -1, alleles: 0.75","sex: 1, alleles: 0.48"
1.6189615056566056,"sex: -1, alleles: -1.86","sex: 1, alleles: -0.1"
1.6191283170241957,"sex: -1, alleles: -0.18","sex: 1, alleles: -1.42"
1.6196421942913655,"sex: -1, alleles: 0.35","sex: 1, alleles: 0.0"
1.6196725816808673,"sex: -1, alleles: -0.67","sex: 1, alleles: -0.02"
1.6205925639333425,"sex: -1, alleles: 0.54","sex: 1, alleles: 0.32"
1.6217389085294809,"sex: -1, alleles: 0.32","sex: 1, alleles: -0.48"
1.6218145020618684,"sex: -1, alleles: -0.39","sex: 1, alleles: 0.07"
1.62300463479112,"sex: -1, alleles: -0.85","sex: 1, alleles: -0.76"
1.6230236891600296,"sex: -1, alleles: 0.5","sex: 1, alleles: -0.05"
1.6234722444758038,"sex: -1, alleles: -0.94","sex: 1, alleles: 1.15"
1.6236875801111628,"sex: -1, alleles: -0.83","sex: 1, alleles: 0.1"
1.6241258687057765,"sex: -1, alleles: 0.76","sex: 1, alleles: 0.16"
1.6256011723068677,"sex: -1, alleles: 0.77","sex: 1, alleles: 0.74"
1.6256649594864379,"sex: -1, alleles: 0.68","sex: 1, alleles: -0.23"
1.6258231574161257,"sex: -1, alleles: -0.75","sex: 1, alleles: 0.21"
1.6260014332399884,"sex: -1, alleles: -0.22","sex: 1, alleles: 1.24"
1.6264679855675277,"sex: -1, alleles: -0.44","sex: 1, alleles: -0.07"
1.626514105282434,"sex: -1, alleles: -0.59","sex: 1, alleles: -0.69"
1.6266152975456223,"sex: -1, alleles: 0.71","sex: 1, alleles: -0.28"
1.6266360823748418,"sex: -1, alleles: 0.96","sex: 1, alleles: -0.22"
1.6272585375889417,"sex: -1, alleles: -0.02","sex: 1, alleles: -1.09"
1.6279098933678253,"sex: -1, alleles: 0.1","sex: 1, alleles: 0.42"
1.6283640431833741,"sex: -1, alleles: 0.92","sex: 1, alleles: -0.45"
1.6283739557663353,"sex: -1, alleles: -0.93","sex: 1, alleles: -2.07"
1.6285707048630091,"sex: -1, alleles: -0.39","sex: 1, alleles: -0.76"
1.6294725840109856,"sex: -1, alleles: 0.01","sex: 1, alleles: 0.29"
1.6296021750180378,"sex: -1, alleles: -0.1","sex: 1, alleles: 0.58"
1.6299610678150926,"sex: -1, alleles: 1.03","sex: 1, alleles: 1.35"
1.630785512874405,"sex: -1, alleles: -0.04","sex: 1, alleles: -0.36"
1.630808225745108,"sex: -1, alleles: -0.24","sex: 1, alleles: -0.8"
1.6313219344416012,"sex: -1, alleles: 0.08","sex: 1, alleles: -0.24"
1.632586634575407,"sex: -1, alleles: 2.15","sex: 1, alleles: 0.32"
1.6325983461596274,"sex: -1, alleles: -0.28","sex: 1, alleles: -0.45"
1.6327901985723168,"sex: -1, alleles: -0.4","sex: 1, alleles: -0.5"
1.6328986692051157,"sex: -1, alleles: -0.28","sex: 1, alleles: -0.42"
1.633723283389731,"sex: -1, alleles: -0.49","sex: 1, alleles: -0.38"
1.6338812895418446,"sex: -1, alleles: 0.09","sex: 1, alleles: -0.23"
1.635927328002726,"sex: -1, alleles: 1.72","sex: 1, alleles: 1.35"
1.6362527332766246,"sex: -1, alleles: 0.7","sex: 1, alleles: 0.48"
1.6363689837333348,"sex: -1, alleles: -0.92","sex: 1, alleles: -0.48"
1.636583808054808,"sex: -1, alleles: 1.09","sex: 1, alleles: -0.02"
1.636677114660014,"sex: -1, alleles: 0.73","sex: 1, alleles: -0.36"
1.6369312890098673,"sex: -1, alleles: -0.92","sex: 1, alleles: -0.13"
1.6375340379404515,"sex: -1, alleles: -0.91","sex: 1, alleles: 0.1"
1.6376490793726994,"sex: -1, alleles: 1.11","sex: 1, alleles: 0.9"
1.6377395717490084,"sex: -1, alleles: -0.88","sex: 1, alleles: -0.55"
1.6390153412393202,"sex: -1, alleles: 0.4","sex: 1, alleles: 0.31"
1.6391740273403934,"sex: -1, alleles: -0.61","sex: 1, alleles: 0.94"
1.6394324456026705,"sex: -1, alleles: -0.11","sex: 1, alleles: 0.07"
1.6403835783350924,"sex: -1, alleles: -0.04","sex: 1, alleles: -0.22"
1.6406488714052712,"sex: -1, alleles: -0.39","sex: 1, alleles: 0.79"
1.640948189186909,"sex: -1, alleles: -1.17","sex: 1, alleles: -0.02"
1.6410365188073825,"sex: -1, alleles: -0.7","sex: 1, alleles: -0.59"
1.6415640247074177,"sex: -1, alleles: 0.76","sex: 1, alleles: -0.81"
1.6420636342531922,"sex: -1, alleles: -0.41","sex: 1, alleles: -0.01"
1.642179639579847,"sex: -1, alleles: 0.3","sex: 1, alleles: 0.41"
1.642187768354531,"sex: -1, alleles: 0.16","sex: 1, alleles: -0.45"
1.6426012496266542,"sex: -1, alleles: 0.01","sex: 1, alleles: -1.09"
1.6427114416485165,"sex: -1, alleles: 0.15","sex: 1, alleles: -0.67"
1.6427775069997668,"sex: -1, alleles: -0.1","sex: 1, alleles: -1.31"
1.6430744427778459,"sex: -1, alleles: 1.75","sex: 1, alleles: 0.31"
1.6431368131183228,"sex: -1, alleles: -0.55","sex: 1, alleles: 0.62"
1.6433465590781333,"sex: -1, alleles: -0.48","sex: 1, alleles: -0.8"
1.6434392316444946,"sex: -1, alleles: 1.54","sex: 1, alleles: -0.21"
1.643741091883288,"sex: -1, alleles: -0.02","sex: 1, alleles: 0.44"
1.6441632041889414,"sex: -1, alleles: 0.67","sex: 1, alleles: -0.89"
1.6451829166747456,"sex: -1, alleles: 0.34","sex: 1, alleles: -0.15"
1.6454671339910827,"sex: -1, alleles: 0.37","sex: 1, alleles: 0.32"
1.6456715353427804,"sex: -1, alleles: 0.1","sex: 1, alleles: 0.46"
1.6458243330404274,"sex: -1, alleles: 0.34","sex: 1, alleles: -0.88"
1.6460870888437917,"sex: -1, alleles: -0.82","sex: 1, alleles: -0.5"
1.6461665862208257,"sex: -1, alleles: 0.1","sex: 1, alleles: -0.21"
1.6465050717113394,"sex: -1, alleles: -0.85","sex: 1, alleles: 0.58"
1.6465199956376118,"sex: -1, alleles: -0.44","sex: 1, alleles: -0.87"
1.6467970193011843,"sex: -1, alleles: 0.12","sex: 1, alleles: -1.11"
1.6468218406537756,"sex: -1, alleles: 1.28","sex: 1, alleles: 0.05"
1.6473076278310421,"sex: -1, alleles: 1.08","sex: 1, alleles: 0.0"
1.64790184098865,"sex: -1, alleles: 0.44","sex: 1, alleles: 0.89"
1.6487574075834104,"sex: -1, alleles: 0.44","sex: 1, alleles: 0.01"
1.649247207359675,"sex: -1, alleles: 0.78","sex: 1, alleles: -0.44"
1.6494429063052736,"sex: -1, alleles: 0.01","sex: 1, alleles: -0.87"
1.6496700748959046,"sex: -1, alleles: -1.17","sex: 1, alleles: -0.36"
1.6497272043110152,"sex: -1, alleles: 0.08","sex: 1, alleles: -0.05"
1.6502398090977595,"sex: -1, alleles: 0.17","sex: 1, alleles: 0.48"
1.65096964230663,"sex: -1, alleles: -0.27","sex: 1, alleles: -0.33"
1.6511467226190004,"sex: -1, alleles: -0.37","sex: 1, alleles: 0.99"
1.6512024766590916,"sex: -1, alleles: 0.35","sex: 1, alleles: 1.14"
1.651401747267976,"sex: -1, alleles: -0.62","sex: 1, alleles: -0.64"
1.6518536706505924,"sex: -1, alleles: 0.68","sex: 1, alleles: 0.45"
1.6526243362787993,"sex: -1, alleles: -0.78","sex: 1, alleles: -0.76"
1.6539806848860497,"sex: -1, alleles: -0.34","sex: 1, alleles: 0.13"
1.654024035321712,"sex: -1, alleles: 0.76","sex: 1, alleles: -0.45"
1.6542857694442767,"sex: -1, alleles: 1.72","sex: 1, alleles: 0.18"
1.654561077802092,"sex: -1, alleles: 0.71","sex: 1, alleles: 0.18"
1.6551065562254013,"sex: -1, alleles: 0.33","sex: 1, alleles: 0.42"
1.6551231302045422,"sex: -1, alleles: -0.02","sex: 1, alleles: -0.32"
1.6554891174879813,"sex: -1, alleles: -0.27","sex: 1, alleles: 0.23"
1.6556871170993022,"sex: -1, alleles: 0.75","sex: 1, alleles: -0.16"
1.6556925174805355,"sex: -1, alleles: 0.45","sex: 1, alleles: -0.13"
1.656958758279266,"sex: -1, alleles: -0.07","sex: 1, alleles: -0.51"
1.657570478444016,"sex: -1, alleles: -0.61","sex: 1, alleles: -0.5"
1.6588383044401294,"sex: -1, alleles: 0.47","sex: 1, alleles: 0.9"
1.6591727839722643,"sex: -1, alleles: -0.26","sex: 1, alleles: -1.17"
1.6593644269981604,"sex: -1, alleles: -0.75","sex: 1, alleles: -0.66"
1.6594584965513892,"sex: -1, alleles: -0.04","sex: 1, alleles: -0.51"
1.6610453875988698,"sex: -1, alleles: -0.41","sex: 1, alleles: -0.79"
1.6612301399260199,"sex: -1, alleles: 0.03","sex: 1, alleles: 0.94"
1.6617003748778962,"sex: -1, alleles: -0.29","sex: 1, alleles: -0.16"
1.6621367634555397,"sex: -1, alleles: -0.34","sex: 1, alleles: -0.17"
1.6626639295789554,"sex: -1, alleles: -1.95","sex: 1, alleles: -0.88"
1.6629549125752292,"sex: -1, alleles: 0.08","sex: 1, alleles: 0.23"
1.66403592672027,"sex: -1, alleles: 1.0","sex: 1, alleles: 0.88"
1.6648142223940403,"sex: -1, alleles: -0.14","sex: 1, alleles: -0.88"
1.6650430521225685,"sex: -1, alleles: 0.76","sex: 1, alleles: -0.24"
1.6650481869113372,"sex: -1, alleles: 0.4","sex: 1, alleles: -0.43"
1.6651275825709841,"sex: -1, alleles: -0.59","sex: 1, alleles: -1.09"
1.6651333525193581,"sex: -1, alleles: -0.12","sex: 1, alleles: -0.08"
1.6651668467605258,"sex: -1, alleles: -0.38","sex: 1, alleles: -1.51"
1.6657193818314096,"sex: -1, alleles: -0.02","sex: 1, alleles: -0.87"
1.666943677996966,"sex: -1, alleles: 0.81","sex: 1, alleles: -0.18"
1.6672242223517553,"sex: -1, alleles: 1.11","sex: 1, alleles: -0.81"
1.6680735154225856,"sex: -1, alleles: 0.23","sex: 1, alleles: -0.65"
1.6681453961051296,"sex: -1, alleles: 0.49","sex: 1, alleles: -0.89"
1.6681937891421479,"sex: -1, alleles: 0.05","sex: 1, alleles: -0.24"
1.6682590998516593,"sex: -1, alleles: -0.45","sex: 1, alleles: 0.63"
1.6683195776591937,"sex: -1, alleles: -1.26","sex: 1, alleles: 0.2"
1.669224092989432,"sex: -1, alleles: -0.03","sex: 1, alleles: -0.88"
1.6695182308271954,"sex: -1, alleles: 0.58","sex: 1, alleles: -0.68"
1.669548864828701,"sex: -1, alleles: -0.79","sex: 1, alleles: 0.32"
1.669604312980018,"sex: -1, alleles: 0.35","sex: 1, alleles: -0.48"
1.6696058314010043,"sex: -1, alleles: -0.67","sex: 1, alleles: -0.09"
1.6696063163741204,"sex: -1, alleles: 0.95","sex: 1, alleles: -0.48"
1.6696676738788807,"sex: -1, alleles: -0.05","sex: 1, alleles: -0.71"
1.6702050549319494,"sex: -1, alleles: -0.3","sex: 1, alleles: -0.24"
1.6702674008471288,"sex: -1, alleles: 0.33","sex: 1, alleles: 1.27"
1.6714585743184451,"sex: -1, alleles: -0.34","sex: 1, alleles: 0.8"
1.6729324995815529,"sex: -1, alleles: -1.25","sex: 1, alleles: -0.15"
1.6736129540075444,"sex: -1, alleles: -0.11","sex: 1, alleles: 0.58"
1.6736662553072719,"sex: -1, alleles: -0.1","sex: 1, alleles: -0.04"
1.673672210474416,"sex: -1, alleles: 0.89","sex: 1, alleles: -0.66"
1.6737411053603164,"sex: -1, alleles: -0.21","sex: 1, alleles: -0.31"
1.6738577060323827,"sex: -1, alleles: 0.7","sex: 1, alleles: -0.01"
1.6741750007730778,"sex: -1, alleles: -0.04","sex: 1, alleles: 0.59"
1.67448163446756,"sex: -1, alleles: -1.95","sex: 1, alleles: -0.65"
1.674545696282435,"sex: -1, alleles: -1.09","sex: 1, alleles: -0.38"
1.6753080492778185,"sex: -1, alleles: -0.87","sex: 1, alleles: -0.04"
1.6753437066061998,"sex: -1, alleles: -0.83","sex: 1, alleles: 0.26"
1.6756716810824388,"sex: -1, alleles: -0.73","sex: 1, alleles: -0.43"
1.6764589104487546,"sex: -1, alleles: 0.05","sex: 1, alleles: -0.9"
1.676619925029665,"sex: -1, alleles: -0.64","sex: 1, alleles: 0.45"
1.6766795047272203,"sex: -1, alleles: -0.84","sex: 1, alleles: -0.11"
1.6768945945217872,"sex: -1, alleles: 0.55","sex: 1, alleles: -0.8"
1.676976118719965,"sex: -1, alleles: -0.27","sex: 1, alleles: 0.6"
1.6771653797870976,"sex: -1, alleles: -0.59","sex: 1, alleles: -1.31"
1.6775296239406474,"sex: -1, alleles: -1.09","sex: 1, alleles: -0.64"
1.6775410288107255,"sex: -1, alleles: -0.38","sex: 1, alleles: 0.49"
1.6776873651403847,"sex: -1, alleles: -0.8","sex: 1, alleles: 0.84"
1.6777690455247416,"sex: -1, alleles: -0.58","sex: 1, alleles: -0.18"
1.6778314026627394,"sex: -1, alleles: -0.1","sex: 1, alleles: 0.32"
1.6781866969273693,"sex: -1, alleles: -0.07","sex: 1, alleles: 0.05"
1.678284616037296,"sex: -1, alleles: 0.02","sex: 1, alleles: 0.13"
1.6786374234838637,"sex: -1, alleles: -0.18","sex: 1, alleles: -0.88"
1.6792033385876224,"sex: -1, alleles: 0.76","sex: 1, alleles: 0.96"
1.679213189429443,"sex: -1, alleles: 0.0","sex: 1, alleles: 0.97"
1.6795768370818989,"sex: -1, alleles: 1.4","sex: 1, alleles: -0.38"
1.679739296879088,"sex: -1, alleles: 0.15","sex: 1, alleles: 0.67"
1.6801903877980666,"sex: -1, alleles: 0.35","sex: 1, alleles: 0.22"
1.6803705117151133,"sex: -1, alleles: 1.32","sex: 1, alleles: -0.5"
1.680957185684353,"sex: -1, alleles: -0.18","sex: 1, alleles: 0.24"
1.6814016105305247,"sex: -1, alleles: -0.47","sex: 1, alleles: -0.77"
1.6816163706045637,"sex: -1, alleles: -0.02","sex: 1, alleles: -0.83"
1.6816393780451553,"sex: -1, alleles: 0.17","sex: 1, alleles: 0.11"
1.6817255936749889,"sex: -1, alleles: 0.33","sex: 1, alleles: 1.42"
1.6830767660947625,"sex: -1, alleles: -0.62","sex: 1, alleles: 0.48"
1.6831127941891635,"sex: -1, alleles: -0.02","sex: 1, alleles: -0.81"
1.6840957190580068,"sex: -1, alleles: -0.38","sex: 1, alleles: -1.1"
1.6842219384417096,"sex: -1, alleles: 0.16","sex: 1, alleles: -1.09"
1.6844927258171416,"sex: -1, alleles: -0.95","sex: 1, alleles: 0.86"
1.6858429997971123,"sex: -1, alleles: 0.35","sex: 1, alleles: -0.29"
1.6864953852136395,"sex: -1, alleles: -0.34","sex: 1, alleles: -0.55"
1.6867146431913183,"sex: -1, alleles: -0.38","sex: 1, alleles: 0.71"
1.6871088941031656,"sex: -1, alleles: 0.9","sex: 1, alleles: -0.65"
1.6872216613856177,"sex: -1, alleles: -0.93","sex: 1, alleles: -0.47"
1.6872917331788548,"sex: -1, alleles: -0.9","sex: 1, alleles: -2.07"
1.6873962434741239,"sex: -1, alleles: -0.7","sex: 1, alleles: 0.44"
1.6876074018147518,"sex: -1, alleles: 0.11","sex: 1, alleles: -0.04"
1.6894201222981606,"sex: -1, alleles: 1.09","sex: 1, alleles: 0.84"
1.6897164377342473,"sex: -1, alleles: 0.04","sex: 1, alleles: -0.72"
1.6901875432984097,"sex: -1, alleles: -1.17","sex: 1, alleles: -0.14"
1.6904916639289873,"sex: -1, alleles: -0.13","sex: 1, alleles: -0.23"
1.6906030351699053,"sex: -1, alleles: -0.37","sex: 1, alleles: 0.6"
1.6920715084553446,"sex: -1, alleles: -0.58","sex: 1, alleles: -0.87"
1.6921054547579453,"sex: -1, alleles: -0.48","sex: 1, alleles: -0.07"
1.6921151577421125,"sex: -1, alleles: -0.82","sex: 1, alleles: -0.79"
1.6924880389677928,"sex: -1, alleles: 0.89","sex: 1, alleles: 0.52"
1.6928157492707994,"sex: -1, alleles: -1.03","sex: 1, alleles: 0.25"
1.6930857444340526,"sex: -1, alleles: -0.48","sex: 1, alleles: 0.83"
1.694586681509944,"sex: -1, alleles: -0.11","sex: 1, alleles: -0.27"
1.6950940117576019,"sex: -1, alleles: -0.69","sex: 1, alleles: -0.18"
1.6962608400030204,"sex: -1, alleles: 0.44","sex: 1, alleles: -0.21"
1.696493174866546,"sex: -1, alleles: 0.85","sex: 1, alleles: 1.35"
1.6965956790737702,"sex: -1, alleles: -0.1","sex: 1, alleles: 0.28"
1.6966019568069226,"sex: -1, alleles: 0.24","sex: 1, alleles: 0.42"
1.6968342964696805,"sex: -1, alleles: 0.27","sex: 1, alleles: -0.82"
1.6968522455388786,"sex: -1, alleles: 0.33","sex: 1, alleles: -0.21"
1.6968683178333466,"sex: -1, alleles: 0.16","sex: 1, alleles: -1.41"
1.6970126223226814,"sex: -1, alleles: 0.99","sex: 1, alleles: 0.33"
1.697385342073219,"sex: -1, alleles: 0.19","sex: 1, alleles: -0.6"
1.6980184980321835,"sex: -1, alleles: -0.09","sex: 1, alleles: 1.24"
1.6982141895609377,"sex: -1, alleles: -0.55","sex: 1, alleles: -0.01"
1.698374019437345,"sex: -1, alleles: -0.1","sex: 1, alleles: -0.75"
1.698462232756919,"sex: -1, alleles: 0.12","sex: 1, alleles: 0.94"
1.698592963494149,"sex: -1, alleles: 0.23","sex: 1, alleles: -0.43"
1.6987300015883249,"sex: -1, alleles: -0.24","sex: 1, alleles: -0.78"
1.6988249761441805,"sex: -1, alleles: -0.34","sex: 1, alleles: -0.23"
1.6990091354626995,"sex: -1, alleles: -0.85","sex: 1, alleles: -0.07"
1.699053546444618,"sex: -1, alleles: 0.78","sex: 1, alleles: -1.23"
1.6992743620926927,"sex: -1, alleles: -0.61","sex: 1, alleles: -0.23"
1.6996671029474024,"sex: -1, alleles: 0.9","sex: 1, alleles: -0.09"
1.6999469924127695,"sex: -1, alleles: 0.66","sex: 1, alleles: -0.4"
1.7005138956293782,"sex: -1, alleles: -0.47","sex: 1, alleles: 0.38"
1.7006742094345744,"sex: -1, alleles: 0.77","sex: 1, alleles: -0.05"
1.7008847863928922,"sex: -1, alleles: -0.11","sex: 1, alleles: -0.74"
1.700925371048225,"sex: -1, alleles: 0.58","sex: 1, alleles: -0.75"
1.7010397891065958,"sex: -1, alleles: -0.67","sex: 1, alleles: 0.03"
1.702352803320341,"sex: -1, alleles: 0.23","sex: 1, alleles: -1.17"
1.7031544070976474,"sex: -1, alleles: 0.42","sex: 1, alleles: -0.02"
1.703281968216285,"sex: -1, alleles: -0.08","sex: 1, alleles: -0.7"
1.703797113124828,"sex: -1, alleles: -1.05","sex: 1, alleles: -0.39"
1.7039129230123464,"sex: -1, alleles: 1.24","sex: 1, alleles: -0.22"
1.7039976063909892,"sex: -1, alleles: -0.34","sex: 1, alleles: 0.54"
1.704140169534178,"sex: -1, alleles: 1.11","sex: 1, alleles: -0.68"
1.7046383995693462,"sex: -1, alleles: -0.49","sex: 1, alleles: 0.3"
1.7047337997888707,"sex: -1, alleles: -1.2","sex: 1, alleles: 0.4"
1.7048204213490907,"sex: -1, alleles: -1.64","sex: 1, alleles: 0.2"
1.705391489510045,"sex: -1, alleles: 0.32","sex: 1, alleles: 0.38"
1.7054534086768012,"sex: -1, alleles: -1.03","sex: 1, alleles: 0.03"
1.7063442585082673,"sex: -1, alleles: -0.44","sex: 1, alleles: -0.4"
1.7064032077440132,"sex: -1, alleles: -0.37","sex: 1, alleles: -0.67"
1.7066126246225615,"sex: -1, alleles: -0.08","sex: 1, alleles: 0.58"
1.7069865994030997,"sex: -1, alleles: 1.32","sex: 1, alleles: -0.65"
1.7072731272685426,"sex: -1, alleles: 0.28","sex: 1, alleles: -0.89"
1.7078817362282546,"sex: -1, alleles: -0.02","sex: 1, alleles: -0.5"
1.708083182128934,"sex: -1, alleles: -0.03","sex: 1, alleles: 0.08"
1.7086152363928575,"sex: -1, alleles: -0.23","sex: 1, alleles: 0.29"
1.7091266841560766,"sex: -1, alleles: 0.2","sex: 1, alleles: 0.54"
1.709143088963807,"sex: -1, alleles: 0.23","sex: 1, alleles: -0.7"
1.7091576248813642,"sex: -1, alleles: 0.75","sex: 1, alleles: -1.04"
